bower/bower,coveralls,2014-11-20T18:36:49Z,seems like coveralls failed to run on this pr. hence travis fail ...,negative
brunch/brunch,mocha,2013-07-12T01:25:51Z,there are a lot of different testing methods. karma.js. mocha-phantomjs. browserling. i don’t think we can easily group them,neutral
brunch/brunch,mocha,2013-07-12T06:43:42Z,so you want basically `brunch test` that will be a simple alias to `mocha-phantomjs`?,neutral
brunch/brunch,eslint,2016-05-05T11:31:23Z,improve specs. fix eslint for ava async. here some test improvements also some eslint fixes for `async`.,positive
agda/agda-stdlib,standard,2018-04-16T10:30:56Z,> if i'm moving swap to .permutations then maybe the function itself and swap-inverse should be private. and swap-perm should be renamed to swap. then you'd recover the original as inverse.to swap ⟨$⟩_. it doesn't really make sense to me to expose half of a permutation separately in a file that exposes the whole permutation anyway.generally we like to expose as much of the code as possible. who knows what uses other people may find for the functions. it's particularly irritating to find something useful in the standard library only to find out that it's private or in a `where` block for no particular reason.> as another point of discussion. in my previous commit i renamed punchinᵢ≢i to i≢punchinᵢ. and swapped the inequality around accordingly in the result. i did this thinking i wrote that function in the first place. but i now realise it was already there. so this would be a breaking change.yes. can you change it back please. we try to minimise any unnecessary non-backwards compatibility.> i also think that now these things are in their own module. it might make sense to rename removein↔ to something like removemember. the logic is that it removes a member of a permutation. which seems more descriptive that the existing name. when using the module. you'd probably import it qualified as perm or similar. so it'd be used as perm.removemember.yup. that sounds fine.> additionally. would it make sense to include some type synonyms. and additional definitions to make the use of permutations easier (without having to go through `function.inverse`).yes. great additions!> we might consider adding a combinator that shows that permutation′ is really the same as permutation. too.haven't thought about it much. but do you need `permutation′`?  if yes. then yes that would be a good lemma to have.,negative
agda/agda-stdlib,standard,2018-04-16T15:25:09Z,add injectivity proofs for `_++_` in `data.vec.properties`. concatenation is an injective function iff the length of the vectors are the same.my last pull request was a very nice experience. so i'll try again! this time i could not find anything on the mailing list talking about this. so the only known need for these proofs are my own. still. i think it is quite a natural thing to have in the standard library.,negative
agda/agda-stdlib,standard,2018-04-16T15:50:42Z,> my last pull request was a very nice experience. so i'll try again!glad to hear it! i'm not sure it's universally true.thanks. excellent addition.,positive
agda/agda-stdlib,standard,2018-04-23T21:21:52Z,so a couple of points:- the first isn't really an argument against. but when i first started using the standard library. i definitely remember reading something somewhere that the standard library deliberately chooses not to use "advanced" features such as irrelevance or instance arguments. however i can't remember what the reason given for this was. or where it was written...- secondly i'm not how practical this is to carry out **consistently** across the library... let's take `data.nat.properties` for example. if we take your approach of making all the `isx` proofs instances then we run into the problem that there are lots of the same type of proofs (e.g. `+-issemigroup`. `*-issemigroup`. `⊓-issemigroup`. `⊔-issemigroup`). it's pointless marking all of these as instances. as instances have to be unique right? therefore i would guess we shouldn't mark duplicates as instances. but then it's confusing for users not being able to guess what's an instance and what's not... same with `decidable` proofs. a lot of modules have multiple `decidable` proofs.thoughts?,negative
agda/agda-stdlib,standard,2018-04-30T14:43:08Z,yup... it was inconsistent when i started. and as i've been going along i've been adding things prefix-free. as that seemed to the standard in `list.all` and `list.any` which is where most of the existing proofs of this form were.i'm not particularly wedded to either form. we should be consistent though. from a time perspective. i think going prefix-free would be easier?,negative
agda/agda-stdlib,standard,2018-05-13T13:16:22Z,`make test` on a mac (line ending issues). right now. `make test` on a pristine clone of the standard library fails on `cabal exec -- generateeverything` with the error    generateeverything: src/algebra.agda is malformedi've tracked it down to all .agda files having `\r\n` line endings.  so of course the check in `generateeverything.hs` that (`all (== '-')` fails.what is the recommended fix?  i know about git's `autocrlf` settings. the point of asking here is that. once this gets settled. i'll add something to `hacking.md` for mac users. so that they don't run into this.[i'm trying to work on some of the low-hanging-fruit in my spare time],negative
agda/agda-stdlib,standard,2018-05-13T13:50:14Z,i think the correct answer is: before doing a clone. make sure to have first executed    git config --global core.autocrlf inputi may have had this set to `true` by mistake before. which would have caused my problems.,negative
agda/agda-stdlib,standard,2018-05-13T15:54:14Z,pr #315 should fix this.,neutral
babel/babel,mocha,2016-02-12T18:58:30Z,i've updated the pull request with a minor variation of the original idea to illustrate why it's necessary. this allows you to use only and ignore options in a .babelrc when using babel-register with something like mocha where you're using babel-register as such: `mocha --compilers js:babel-register`,neutral
jshint/jshint,jshint,2013-05-16T05:22:11Z,see also #56 and #1083,neutral
jshint/jshint,jshint,2013-05-21T04:34:02Z,fixed in master.,neutral
jshint/jshint,jshint,2013-05-21T15:49:06Z,+1 i'd like to see this added as well. naming helps with everything from debugging stack traces. to reports on cyclomatic complexity. lots of benefits with no cost. since any good minifier/compiler is smart enough to remove the name.```var hello = function hello(){  alert('world');};```gets minified to:```var hello=function(){alert("world")};```,neutral
jshint/jshint,jshint,2013-05-21T17:17:59Z,sounds like a good thing.,positive
jshint/jshint,jshint,2013-05-21T17:18:46Z,although. spidermonkey is now capable of figuring out the name of anonymous functions in some cases.,neutral
jshint/jshint,jshint,2013-05-21T21:00:22Z,technically speaking. it _is_ an expression (that contains a function call). and not a function call. parenthesized and formatted for emphasis:``` js! (    function () { } ()  )```the question is whether to add an option to accept this kind of expression. or if using `/*jshint expr: true*/` is an acceptable level of granularity.,neutral
jshint/jshint,jshint,2013-05-24T12:49:07Z,`"use asm";` is a new conformity spec by mozilla. like `"use strict";`. it's a subset of the language with tighter restrictions on how you write your code. i think it would be helpful to developers to be able to quickly check a large codebase for conformance with `asm` by adding a single rule to `.jshintrc`.,neutral
jshint/jshint,jshint,2013-05-28T02:20:42Z,just a quick heads-up.i ended up having to fix this very issue in a patch i did to get jshint to parse `yield` expressions correctly. i'll add a unit test for this once i finish up the unit tests for the patch itself.i should have a pull request up by tomorrow.,negative
jshint/jshint,jshint,2013-05-28T13:45:15Z,usage would be what people are used to seeing from cli tools. right?,neutral
jshint/jshint,jshint,2013-05-29T09:21:00Z,not sure if #1054 solves this issue. it can also happen with a variable in the same scope:```function x() {    var key;    var foo = function () {        alert(key);    };    for (key in {}) {        foo();    }}```however. jshint does not complain\* abot this:```function x() {    var foo = function () {        alert(key);    };    var key;    for (key in {}) {        foo();    }}```*but jslint does,neutral
jshint/jshint,jshint,2013-05-29T21:38:34Z,adding a `case "closure":` before `case "var":` in #1054 makes both examples work. but it's still a bandaid. which is why i ended up withdrawing that pull request. a proper fix for this bug is going to have to fix the scope-handling system as a whole.,negative
jshint/jshint,jshint,2013-05-30T17:14:47Z,hi. i have a wsf file that calls jshint. however. i get syntax errors inside jshint.js. this is because it uses getters and setters that are not supported by windows xp wsf files (i havent tried in w7).is there a way around this?e.g.```get lines() {    this._lines = state.lines;    return this._lines;}.```big thanks! great tool!,positive
jshint/jshint,jshint,2013-06-04T04:26:49Z,turning off w117 ("x is not defined") does not work inside functions. this is reproducible on the jshint website:``` js(function (definition) {  /* jshint strict: false. -w117 */  q = definition();})(function () {  "use strict";});```i'm trying to assign to a global (in a cross-environment way) without getting any jshint warnings. can't seem to pull it off. am i doing something wrong perhaps?,negative
jshint/jshint,jshint,2013-06-04T14:09:31Z,alexeykuzmin another possibility would be to add the ability to load custom style modules via command-line. i.e. same interface as `src/stable/style.js` via `jshint.addmodule()`.``` sh# usage examplejshint --style=mystyle --reporter=myreporter file.js```that would be a lot more flexible without having to add everybody's personal style (i expect they are legion) to the jshint core. you wouldn't be able to check your custom style via the web interface. though. and of course. there are limits to what you can customize with the current (and future) `addmodule` interface .---you could actually handle this particular case using a custom reporter (since what you want is a strict subset of `camelcase` warnings to be reported). but for more complex identifier checks. you'd still need a custom module.,neutral
jshint/jshint,jshint,2013-06-05T00:50:43Z,strict violation (w040) reports wrong character. ``` js( function () {'use strict';var x = {};x.once = function ( event. listener ) {    function wrapper() {        listener.apply( this. array.prototype.slice.call( arguments. 0 ) );    }    x.something( event. wrapper );};}() );``````[l6:c25] w040: possible strict violation.    listener.apply( this. array.prototype.slice.call( arguments. 0 ) );                          ^```fixed by using `/*jshint validthis:true */` since it is a valid use in my case. however reporting the character position as bug.,negative
jshint/jshint,jshint,2013-06-05T14:07:42Z,jshintrc exported option. it seems like there is currently no way to define exported in a jshintrc file.i know i can use an inline comment but i would prefer to have everything either in an rc file or directly in my gruntfile.```/*exported cats */`````` javascript    "predef": [    ]```i would expect to have an option like this.``` javascript    "exported": ["logger"]```,neutral
jshint/jshint,jshint,2013-06-05T16:58:30Z,can we have a connection to the options flag as well?```$ jshint help w123shrug (true)w123: short description of this warning```that would mean that the option flag is `shrug` and its default value is `true`. so if you want to turn it off you'd add `"shrug": false.` to your .jshintrc or whatever you're using.,neutral
jshint/jshint,jshint,2013-06-05T22:27:00Z,glad that worked. you never know with computers until it actually runs. hopefully you don't run into any other problems with jshint (but please report if you do &mdash; preferably with a stack trace. of course).---i keep forgetting how little you can take for granted with a prototype-based language. it would have taken me a long time to suspect the for-in loop. even though i did look at it and dismiss it.,positive
jshint/jshint,jshint,2013-06-05T23:48:28Z,maxerror should be opt-in rather than opt-out. it's really frustrating that jshint refuses to finish processing my file. imagine if grep would stop halfway saying "too many matches". this is how i feel right now.,negative
jshint/jshint,jshint,2013-06-06T06:01:24Z,a generator function shall contain a yield statement.. a generator that only contains a return statement is probably a valid generator``` js/*jshint forin:true. noarg:true. noempty:true. eqeqeq:true. bitwise:true. undef:true. unused:true. curly:true. browser:true. devel:true. esnext:true. indent:4. maxerr:50 */var of. run;run(function *() {    return of(5);});```the above currently errors complaining about lack of yields,positive
jshint/jshint,jshint,2013-06-06T17:40:56Z,shelljs option (#1078). adding a `/*jshint shelljs:true*/` option/directive per #1078,positive
jshint/jshint,jshint,2013-06-06T18:49:00Z,warns about unused variables for necessary function params. take this code:```    this.stub(fs. "exists". function (filename. callback) {        callback(true);    });```the callback is the second parameter given. so even if i'm not using `filename`. i have to take it. it would be great if jshint didn't warn about `filename` being unused in this case.,positive
jshint/jshint,jshint,2013-06-06T22:29:42Z,correction filed here:  for pressing the issue!,neutral
jshint/jshint,jshint,2013-06-06T22:46:52Z,dherman sweet !,positive
jshint/jshint,jshint,2013-06-07T16:52:19Z,feature request: coffeescript rule. so that a `.jshintrc` file could. for a directory of coffeescript-compiled files. not complain for how coffeescript does things.,neutral
jshint/jshint,jshint,2013-06-07T17:46:10Z,+1seems no progress on this,neutral
jshint/jshint,jshint,2013-06-07T20:35:26Z,just don't lint automatically-generated files (we have an option to ignore directories. i think). it doesn't make sense to not trust your compiler.,neutral
jshint/jshint,jshint,2013-06-07T21:10:30Z,wow. excellent. i had no idea my jshint was outdated so fast. it's an active project for sure. thanks for the heads up. and sorry for the noise.,positive
jshint/jshint,jshint,2013-06-08T08:51:26Z,wow that was fast thanks :+1:,positive
jshint/jshint,jshint,2013-06-08T10:25:50Z,the `shelljs` option has been implemented. so this issue can be closed.,neutral
jshint/jshint,jshint,2013-06-08T16:23:57Z,i'm sorry no response for long time. i does not know what actual code/syntax causing this error. because of minified. large js code to parse.,negative
jshint/jshint,jshint,2013-06-08T21:10:48Z,thanks antonkovalyov,positive
jshint/jshint,jshint,2013-06-08T23:36:38Z,usrbincc can you file something here:  as i'm not sure how to answer this question,neutral
jshint/jshint,jshint,2013-06-11T17:15:48Z,this was released a month ago.,neutral
jshint/jshint,jshint,2013-06-11T21:40:48Z,i ended up just adding an extra message to  .i don't know if i really added anything. but i went ahead and added something anyway.---i'm really thinking that there would be a lot less friction to handling bugs in the spec (both for bug reporters and the spec maintainers) if it were hosted on github. since the edit format of the official spec is `.docx` (i think?). i can understand the difficulties that might be involved.but switching to a more github-friendly format certainly isn't a complete pipe dream. i mean. you could always convert the source xml (hopefully with minimal formatting loss) and use that (maybe tex? or some lightweight markup language?) as the base format for converting to pdf and html.,negative
jshint/jshint,jshint,2013-06-11T23:18:44Z,just tested this old bug with current head. all three examples does not raise any warning:```if (~'photo.gif'.indexof('.')) {}var i = window.location.search.indexof('xxx=');if (~i) {   console.log("param xxx present");}if( ~myarray.indexof(item) )```please reopen if you still see that error happening. or if you have a specific configuration option that makes jshint yell.,negative
jshint/jshint,coveralls,2015-04-12T08:18:17Z,hmmm. travis is running a different command than appveyor.rwaldron caitp: can we make this consistent? also. if no one is using coveralls locally. we could skip the devdependency and just install it for ci.,neutral
jshint/jshint,coveralls,2015-04-23T16:54:49Z,it looks like coveralls.io is having issues,neutral
angular/angular.js,standard,2016-02-29T21:45:54Z,on 29/02/2016 20:19. max kunowski wrote:> per the docs:> > ```> the $http legacy promise methods success and error have been> deprecated. use the standard then method instead. if> $httpprovider.uselegacypromiseextensions is set to false then these> methods will throw $http/legacy error.> ```ok. thank you !,positive
angular/angular.js,standard,2016-03-10T11:50:01Z,it was a decision we made about two years ago. to be fully compliant. meaning the use of data-\* prefix instead of element names. etc.  i had a discussion with a team. and we decided to allow non standard (custom) elements. so as of now it is no longer an issue  for us.  after saying that. since most directives (or should i say features) in angular do provide an ability to be used as attributes instead of elements. it seems only logical to me. that slots will allow this too.,neutral
angular/angular.js,karma,2013-08-29T03:38:59Z,fix(ngmocks): $logprovider#debugenabled should work the same within tests. angular.mocks.$logprovider $logprovider.debugenabled(false) is crashingwith undefined when run inside karma/jasmine test runnerthe following crashes when run inside karma/jasmine test suite``` javascriptangular.module('foo'. [])  .config(['$logprovider'. function ($logprovider) {    $logprovider.debugenabled(false);  }]);```closes #3612,neutral
angular/angular.js,karma,2013-08-29T19:10:52Z,merged as baaa73ee1ef25fa506ff7aaab3159d710acdafdbthanks madaz,neutral
angular/angular.js,karma,2013-09-10T20:55:18Z,would it not be easier to include your fixture files in your karma config so that they are loaded up (and so available) before the tests are executed?,neutral
getsentry/sentry,codecov,2016-03-03T18:04:01Z,omit debug files and other useless stuff from codecov. these files are used for debugging purposes and/or leveraged for offlinework and shouldn't count towards overall code coverage. these files arefrequently at the top of the "uncovered suggestions" report fromcodecov. so let's just ignore them since there's very little value inadding coverage to them.,positive
getsentry/sentry,codecov,2016-03-03T18:57:28Z,these break all the time because they only get "tested" by deploying docs. we should write tests for them and consider them production code.-1 on this change.,neutral
getsentry/sentry,codecov,2016-03-03T18:58:24Z,dcramer you referring to just the apidocs.py file? i have a few others included in here too.,neutral
getsentry/sentry,codecov,2016-03-03T19:04:18Z,i'm referring to apidocs but the same applies for everything. code is testable. there's no reason to pretend our coverage is higher simply because we haven't written tests for "less used code".,negative
getsentry/sentry,codecov,2016-03-03T19:06:37Z,it's excluding migrations already. the debugger stuff isn't used in any capacity. and then there are debug forms for previewing email.i was more hoping to make the codecov report a bit more useful since these are listed as top offenders and nobody is going to add tests to them since the return is very low.i don't mind excluding apidocs.py. but the debug ones are a hard sell for me. :/,negative
getsentry/sentry,codecov,2016-03-03T19:10:43Z,none of those are good reasons. migrations may or may not be able to be counted at this stage. i'd prefer they be.all code is considered production here. it should have tests. coverage should not lie about things just to make us feel better or to improve tools like codecov.,neutral
getsentry/sentry,codecov,2016-03-03T19:11:16Z,okie dokie.,neutral
sequelize/sequelize-auto,eslint,2017-11-21T08:19:19Z,i lost an hour because of this. there's nothing about the eslint usage that requires `^4`.,neutral
istanbuljs/istanbuljs,istanbul,2017-07-22T18:59:14Z,bashirsouid we would need to dig into the transpiled code that gets generated by:```js    /* istanbul ignore next */    input()    pluginoptions: pluginoptions;```depending on what the expanded code looks like. we might be able to tweak the instrumenter slightly to give coverage; does the ignore directive work as expected?,neutral
istanbuljs/istanbuljs,istanbul,2017-07-22T19:31:07Z,j-sek sorry for the very slow feedback!i echo isaacs' feedback:* _regarding motion_. perhaps we could just disable some of the transitions taking place. e.g.. sliding in the filename when you open a report.* _regarding missing file listing when sorting_. this just seems like a bug we'd need to address.* _regarding inspirational message about % of coverage_. i like the encouragement it provides. but to isaacs' point we shouldn't guarantee your code is stable because you have great coverage.regarding emilsedgh's feedback:i like the widget that provides feedback about overall coverage. but it does take up a lot of vertical space. maybe we could simply flatten it a bit (make it a rectangle sitting on top of the file file listing?).## what next?* we should definitely make sure things work well on mobile before landing.* i'm a little worried about how much bulk this might add to the `istanbul-report` module:  * what's the total footprint size of this new design with it's javascript and css; and what's the licensing of the libraries you're using. e.g.. the pie-chart. we should make sure this is mit or isc or some equivalent.  * worst case scenario. perhaps we could make it so this new "modern html" report can be installed as a dependency.  * regardless of whether we bundle this new report (or provide it as an optional installation. with documentation in istanbul) i think we should introduce the report with a new name. perhaps something like `html-modern` or `html-single-page`? this would allow people to start playing with the new html report while we hammer out any additional bugs.,negative
istanbuljs/istanbuljs,istanbul,2017-07-22T19:49:31Z,athomann thank you for the reproduction. i'm triaging a bunch of other tickets right now. but this will be near the top of the list of the next bug fixes i work on (unless you get bored and decide to start poking through the `istanbuljs` repo).,negative
istanbuljs/istanbuljs,istanbul,2017-07-22T19:57:03Z,athomann something immediately jumps out at me. jest itself already uses `babel-plugin-istanbul` to facilitate test coverage. rather than configuring `babel-plugin-istanbul` in your `.babelrc`. you should just be using jest's coverage feature. i imagine the double instrumentation might be the root of the error.,negative
istanbuljs/istanbuljs,istanbul,2017-08-01T05:20:07Z,lazywithclass the instrumenter is definitely a good place to start; to get a feel for how everything works together i recommend looking at `nyc/index.js`. where you can see many of the istanbul libraries working in conjunction to facilitate instrumentation and reporting.,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-08-18T00:43:32Z,installing the npm module `types/webrtc` instead. solves the problem. not sure why a standard typings file produces the errors.,negative
DefinitelyTyped/DefinitelyTyped,standard,2016-08-22T08:39:15Z,improve type definition for isomorphic-fetch. according to  the `requestinit` has more options.i really like typescript and `isomorphic-fetch` with which i can use `fetch` in both browser and node. but i need to disallow redirection in my project with `redirect` request option which does not exist in current definitions. so i supplement all the allowed options for `requestinit` according standard.,negative
DefinitelyTyped/DefinitelyTyped,standard,2016-08-22T08:39:16Z,_isomorphic-fetch/isomorphic-fetch.d.ts_to author (toddlucas). could you review this pr?:+1: or :-1:?checklist- [x] pass the travis ci test?,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-08-24T11:43:45Z,> it might work maybe?unfortunately. no. because i have a lot of code. which written like this:``` tsdeclare function doloaddata(): promise<data>```as you can see. function returns `promise<t>`. which is standard `promsie`. not bluebird one. declaring `var promise: bluebird<any>` i will overload standard promise constructor. not interface.,negative
DefinitelyTyped/DefinitelyTyped,standard,2016-08-25T16:32:00Z,why are there `isomorphic-fetch` and `whatwg-fetch` types together with duplicated interfaces? i think the former should just add a reference to the latter.,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-08-25T20:06:52Z,we should probably consider unifying these saschanaz. or basing these on whatwg-fetch. if we can do so in a what that doesn't impact people using these definitions. then i'd be up for it.,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-08-26T07:17:13Z,i think `isomorphic-fetch` should just reference the definitions of `whatwg-fetch` too.  if possible.,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-08-29T15:08:42Z,toddlucas if you will fix all the enums and incorporate the new fields. just ignore this pull request. and thanks. it'll be helpful for my project.,positive
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T00:41:56Z,strictly typed component decorator support. i have updated the types with an additional generic type so that standard connect calls are not aware of the void call.i have also updated the tests to be more strict as the exisiting test did not attempt to render the component under test.addresses #9951,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T00:41:57Z,_react-redux/react-redux.d.ts_to authors (tkqubo seansfkelley). could you review this pr?:+1: or :-1:?checklist- [ ] pass the travis ci test?,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:16:59Z,sheetalkamat hey. i was just about to review this. why did you merge without approval?,positive
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:29:22Z,jprogrammer please create a new pr addressing the feedback.,positive
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:31:53Z,sheetalkamat can we just revert this and start again since it was so recent? also. why did you merge it without approval?edit: without approval and open for not even 24 hours. more accurately. i didn't even realize a pr was opened!,negative
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:33:24Z,mhegazy  asked me to review the prs and merge them. this one looked ok to me hence merged.,neutral
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:36:21Z,mhegazy i applaud the desire to merge these faster. but we should still try to get community reviews from typings owners (within reason)!sheetalkamat thank you for reverting. i appreciate it!,positive
DefinitelyTyped/DefinitelyTyped,standard,2016-09-08T18:41:15Z,jprogrammer sorry about the roller-coaster. want to try this again?,neutral
mucsi96/nightwatch-cucumber,mocha,2016-12-23T08:50:57Z,there are mocha based integration tests in the project. please check the `test/cli.test.js`. during test execution feature files and step definitions are created. the result is executed with nightwatch-cucumber.,positive
mucsi96/nightwatch-cucumber,eslint,2016-12-20T11:18:09Z,i have eslint in the project. i use standard based ruleset.,neutral
mucsi96/nightwatch-cucumber,eslint,2016-12-31T16:07:58Z,i would not like to include a custom made eslint config if possible. i would like to include a complete eslint preset. i have used the eslint-config-standard. but i am open to switch to eslint-config-airbnb-base or anything else. i think its more battle tested than creating one from stretch. what do you think?,neutral
tombatossals/angular-leaflet-directive,karma,2014-03-16T21:37:15Z,test error & grunt broken. hi.i'm still learning the rework of the directive. yesterday everything worked fine but today something strange happened: i merged my fork with upstream. then a test error appeared. and when i tried to investigate it with 'grunt test' it tells me:```>> error: cannot find module './launchers/base'running "jshint:source" (jshint) task>> 22 files lint free.running "jshint:tests" (jshint) task>> 24 files lint free.running "jshint:grunt" (jshint) task>> 1 file lint free.warning: task "karma:unit" not found. use --force to continue.```googling about the error doesn't light me for a solution.any hints?thanks!,negative
tombatossals/angular-leaflet-directive,karma,2014-03-18T08:39:15Z,great! that solved the issue. still wondering what happened.thanks tombatossals,positive
senecajs/seneca,coveralls,2016-04-12T14:38:34Z,tests are automated in the context of this card (pre coveralls),neutral
